統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00137797,好酷商行有限公司,新北市三重區重新路二段78號15樓,鄭乃仁,1000000,113/09/27,115/04/22,特殊補正,F399040 無店面零售業；F399990 其他綜合零售業；F299990 其他零售業；F218010 資訊軟體零售業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F209060 文教、樂器、育樂用品零售業；I301010 資訊軟體服務業；I301030 電子資訊供應服務業；I199990 其他顧問服務業；J903020 登山嚮導業,新北市,變更,11504
00137966,巧宏工程有限公司,新北市三重區長榮路9號,吳宸鋒,600000,113/12/19,115/04/01,公司所在地,CC01010 發電、輸電、配電機械製造業；D101060 再生能源自用發電設備業；D401010 熱能供應業；E599010 配管工程業；E601010 電器承裝業；E601020 電器安裝業；E603010 電纜安裝工程業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業,新北市,變更,11504
00138347,新承室內裝修有限公司,新北市淡水區興福寮66巷257號(1樓),呂學建,1100000,113/10/22,115/04/09,特殊補正,A101050 花卉栽培業；A102020 農產品整理業；A102050 作物栽培服務業；A102080 園藝服務業；A201010 造林業；A201030 特殊林木經營業；A201040 森林遊樂區經營業；E599010 配管工程業；E601010 電器承裝業；E601020 電器安裝業,新北市,變更,11504
00138352,霜釀優格食品有限公司,新北市永和區中正路417號8樓,黃國賢NG KOK SEAN,500000,114/01/13,115/04/30,改推董事/董事長,F203010 食品什貨、飲料零售業；F102170 食品什貨批發業；F102040 飲料批發業；F501030 飲料店業；C102010 乳品製造業；C199990 未分類其他食品製造業；F501060 餐館業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11504
00138634,弘緯建材實業有限公司,新北市汐止區中興路150巷14號4樓,洪志佳,3000000,113/11/19,115/04/22,股東出資轉讓修正章程,CA01020 鋼鐵軋延及擠型業；CA01030 鋼鐵鑄造業；CA01050 鋼材二次加工業；CA01990 其他非鐵金屬基本工業；CA02010 金屬結構及建築組件製造業；CA02060 金屬容器製造業；CA02080 金屬鍛造業；CA02090 金屬線製品製造業；CA03010 熱處理業；CA04010 表面處理業,新北市,變更,11504
00146389,長毅氣體科技股份有限公司,新北市林口區嘉溪雅坑7號,李志勇,25000000,113/12/11,115/04/27,特殊補正,H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H703090 不動產買賣業；H703100 不動產租賃業；CA02060 金屬容器製造業；F107200 化學原料批發業；F206010 五金零售業；F207060 毒性及關注化學物質零售業；F207200 化學原料零售業；F213080 機械器具零售業,新北市,變更,11504
00149702,景翔泰營造有限公司,新北市淡水區新春街65巷49號4樓,李昱璋,10000000,114/01/09,115/04/14,修正章程,F106010 五金批發業；F106040 水器材料批發業；F107010 漆料、塗料批發業；F111090 建材批發業；F120010 耐火材料批發業；E101011 綜合營造業；E599010 配管工程業；E603040 消防安全設備安裝工程業；E603090 照明設備安裝工程業；E603100 電焊工程業,新北市,變更,11504
00152255,源雄建設股份有限公司,新北市五股區成泰路1段2號9樓,王坤地,23500000,113/11/05,115/04/23,補繳規費,H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H701040 特定專業區開發業；H701050 投資興建公共建設業；H701060 新市鎮、新社區開發業；H701070 區段徵收及市地重劃代辦業；H701080 都市更新重建業；H701090 都市更新整建維護業；F111090 建材批發業；F211010 建材零售業,新北市,變更,11504
00153780,美好顧問股份有限公司,新北市新店區中央三街5號,曾倫娜,5000000,114/02/25,115/04/14,增資(資本總額),F203010 食品什貨、飲料零售業；F206020 日常用品零售業；F208040 化粧品零售業；F208050 乙類成藥零售業；F501060 餐館業；I101090 食品顧問業；I103060 管理顧問業；I199990 其他顧問服務業；IG01010 生物技術服務業；JB01010 會議及展覽服務業,新北市,變更,11504
00157929,旭洲醫療器材股份有限公司,新北市中和區新民街33號7樓,林言豪,400000,113/12/19,115/04/21,增資(資本總額),F108031 醫療器材批發業；F108040 化粧品批發業；F208031 醫療器材零售業；F208040 化粧品零售業；F401010 國際貿易業；JE01010 租賃業；I103060 管理顧問業；I199990 其他顧問服務業；JB01010 會議及展覽服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11504
00161016,鼎勝祇園股份有限公司,新北市新莊區中華路3段216號13樓,孫正強,8000000,113/11/19,115/04/15,特殊補正,A101050 花卉栽培業；C103050 罐頭、冷凍、脫水及醃漬食品製造業；C104020 烘焙炊蒸食品製造業；C199030 即食餐食製造業；C199990 未分類其他食品製造業；F203010 食品什貨、飲料零售業；F203020 菸酒零售業；F205040 家具、寢具、廚房器具、裝設品零售業；F206020 日常用品零售業；F207030 清潔用品零售業,新北市,變更,11504
00169208,孫曉燕廣告有限公司,新北市三重區重新路5段609巷10號(地下一層),李東益,1030000,114/01/06,115/04/10,申登機關變更（遷入，含卷）,H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H703090 不動產買賣業；H703100 不動產租賃業；I401010 一般廣告服務業；I501010 產品設計業；I599990 其他設計業；I103060 管理顧問業；JZ99050 仲介服務業；H201010 一般投資業,新北市,變更,11504
00171149,暮陽資源有限公司,新北市淡水區新民街120巷60號3樓,洪子茵,3000000,113/11/14,115/04/07,公司所營事業變更修正章程,F109070 文教、樂器、育樂用品批發業；F209060 文教、樂器、育樂用品零售業；F218010 資訊軟體零售業；I103060 管理顧問業；I199990 其他顧問服務業；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I401010 一般廣告服務業；I401020 廣告傳單分送業,新北市,變更,11504
00171817,寶亞興業開發股份有限公司,新北市中和區南山路260之3號,周淑平,30000000,113/09/25,115/04/24,特殊補正,H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H701040 特定專業區開發業；H701050 投資興建公共建設業；H701080 都市更新重建業；H702010 建築經理業；H703090 不動產買賣業；H703100 不動產租賃業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11504
00173619,聖寵國際有限公司,新北市三峽區三樹路251號(1樓),林芊妤,2000000,114/01/03,115/04/02,公司所在地,JE01010 租賃業；G801010 倉儲業；F102170 食品什貨批發業；F103010 飼料批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F106020 日常用品批發業；F106040 水器材料批發業；F106050 陶瓷玻璃器皿批發業,新北市,變更,11504
00174568,泰饌餐飲有限公司,新北市汐止區新台五路1段93號21樓之6,呂東諭,1100000,113/09/26,115/04/29,公司所在地,F102170 食品什貨批發業；F102030 菸酒批發業；F399040 無店面零售業；F399990 其他綜合零售業；F401010 國際貿易業；F101040 家畜家禽批發業；F101050 水產品批發業；F101130 蔬果批發業；F101990 其他農、畜、水產品批發業；F201020 畜產品零售業,新北市,變更,11504
00178608,暘品烘焙有限公司,新北市汐止區秀峰路109巷24號（1樓）,許家祥,500000,113/11/07,115/04/30,公司所在地,F203010 食品什貨、飲料零售業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11504
00184094,品威實業有限公司,新北市新莊區富貴路502號7樓,趙浩宇,2000000,113/09/13,115/04/20,補繳規費,F113050 電腦及事務性機器設備批發業；F118010 資訊軟體批發業；F213030 電腦及事務性機器設備零售業；F218010 資訊軟體零售業；F401010 國際貿易業；F601010 智慧財產權業；I103060 管理顧問業；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業,新北市,變更,11504
00186733,富展物業管理顧問有限公司,新北市新店區安和路1段1號(2樓),李少展,1000000,113/11/14,115/04/13,股東出資轉讓修正章程,I103060 管理顧問業；I199990 其他顧問服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I301040 第三方支付服務業；I501010 產品設計業；I504010 花藝設計業；IG01010 生物技術服務業；IZ01010 影印業；IZ02010 打字業,新北市,變更,11504
00187347,峰安貿易有限公司,新北市新莊區瓊林南路235號,湯文詳,100000,113/09/09,115/04/21,補繳規費,F102020 食用油脂批發業；F199010 回收物料批發業；F401010 國際貿易業；J101030 廢棄物清除業；J101040 廢棄物處理業；J101080 資源回收業；J101090 廢棄物清理業；F199990 其他批發業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；J101990 其他環境衛生及污染防治服務業,新北市,變更,11504
00188486,宏賢國際有限公司,新北市土城區青雲路152號,郭士賢,115600000,113/11/13,115/04/01,特殊補正,H201010 一般投資業,新北市,變更,11504
00198581,裕鋮股份有限公司,新北市鶯歌區西湖街289巷8號,余佼凌,32000000,113/11/14,115/04/17,公司所營事業變更修正章程,C501060 木質容器製造業；C601030 紙容器製造業；C703010 印刷品裝訂及加工業；F401010 國際貿易業；F107990 其他化學製品批發業；F107190 塑膠膜、袋批發業；F199990 其他批發業；C805020 塑膠膜、袋製造業；C701010 印刷業；C702010 製版業,新北市,變更,11504
00199934,岑品食品有限公司,新北市汐止區明峰街317號(1樓),鄭吏岑,1500000,113/12/31,115/04/30,增資,F201020 畜產品零售業；F203010 食品什貨、飲料零售業；F201990 其他農畜水產品零售業；F401010 國際貿易業；F102170 食品什貨批發業；F101050 水產品批發業；F101990 其他農、畜、水產品批發業；I101090 食品顧問業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11504
